,산업분류,ID,지역,행정구역,인구 수,확진자 수,총사업체수,총종사자수,상용 종사자수,임시및일용 종사자수,인구 대비 확진자 수,인구 대비 산업체 수,인구 대비 산업체 종사자 수,종사자수 대비 산업체 수,종사자수 대비 상용 종사자 수,종사자수 대비 임시및일용 종사자 수,종사자수 대비 비정규 종사자 비
0,보건업 및 사회복지 서비스업(86~87),서울 종로,서울,종로구,157967,27,744,15888,14113,1014,0.017092177480106604,0.4709844461184931,10.057796881627175,4.682779456193353,88.82804632426989,6.382175226586102,7.184865018068447
1,보건업 및 사회복지 서비스업(86~87),서울 중구,서울,중구,129797,18,747,10104,8199,1231,0.013867808963227195,0.5755140719739286,7.784463431358198,7.393111638954869,81.146080760095,12.183293745051465,15.014026100743994
2,보건업 및 사회복지 서비스업(86~87),서울 용산,서울,용산구,226938,53,579,6658,5192,727,0.023354396354951575,0.25513576395315024,2.933840960967313,8.696305196755782,77.98137578852509,10.919194953439472,14.002311248073958
3,보건업 및 사회복지 서비스업(86~87),서울 성동,서울,성동구,306796,57,748,8539,7044,819,0.01857912097941303,0.24381021916843765,2.7832827025124187,8.759807940039817,82.49209509310224,9.591287035952687,11.626916524701874
4,보건업 및 사회복지 서비스업(86~87),서울 광진,서울,광진구,362304,22,909,11615,8990,1262,0.006072248719307543,0.25089427662957076,3.2058713124889593,7.82608695652174,77.39991390443393,10.865260439087388,14.037819799777532
5,보건업 및 사회복지 서비스업(86~87),서울 동대문,서울,동대문구,358141,43,1031,14494,12065,989,0.012006444389221006,0.2878754457043455,4.047009418078354,7.113288257209879,83.24134124465296,6.823513177866704,8.197264815582264
6,보건업 및 사회복지 서비스업(86~87),서울 중랑,서울,중랑구,391668,44,999,11920,9868,853,0.011234004309772562,0.2550629614877907,3.0433938948292942,8.380872483221477,82.78523489932887,7.156040268456376,8.64410214835833
7,보건업 및 사회복지 서비스업(86~87),서울 성북,서울,성북구,438734,40,1044,12835,10116,1169,0.009117141593767522,0.23795739559733234,2.9254628089001535,8.134008570315544,78.81573821581613,9.107908063887807,11.555950968762357
8,보건업 및 사회복지 서비스업(86~87),서울 강북,서울,강북구,309138,25,813,9195,7040,1154,0.008087003215392479,0.2629893445645634,2.9743997826213535,8.841761827079935,76.56334964654704,12.550299075584556,16.392045454545453
9,보건업 및 사회복지 서비스업(86~87),서울 도봉,서울,도봉구,328243,64,837,11640,7483,2653,0.019497750142424972,0.2549940135814016,3.546153307153542,7.190721649484535,64.28694158075602,22.79209621993127,35.45369504209541
10,보건업 및 사회복지 서비스업(86~87),서울 노원,서울,노원구,534096,54,1454,18684,14770,1342,0.010110541925047182,0.27223570294478894,3.498247506066325,7.782059516163563,79.05159494754871,7.182616142153714,9.08598510494245
11,보건업 및 사회복지 서비스업(86~87),서울 은평,서울,은평구,462552,61,1190,13963,10214,1790,0.01318770646327332,0.2572683719884467,3.018687628634186,8.522523812934184,73.15046909689895,12.819594642985033,17.524965733307226
12,보건업 및 사회복지 서비스업(86~87),서울 서대문,서울,서대문구,318874,41,777,15362,12735,1652,0.012857743183828095,0.24366991350815684,4.8175768485357855,5.057935164692098,82.89936206223149,10.753808097903919,12.972124067530427
13,보건업 및 사회복지 서비스업(86~87),서울 마포,서울,마포구,368181,48,1184,10902,8004,1184,0.013037066008294834,0.3215809615379392,2.961043617133964,10.860392588515868,73.41772151898735,10.860392588515868,14.792603698150925
14,보건업 및 사회복지 서비스업(86~87),서울 양천,서울,양천구,445591,70,1203,14213,10625,1442,0.01570947348577507,0.2699785229055345,3.18969638076173,8.464082178287484,74.75550552311265,10.145641314289735,13.571764705882353
15,보건업 및 사회복지 서비스업(86~87),서울 강서,서울,강서구,578539,99,1582,19576,13695,3468,0.017112070232084612,0.27344742532482685,3.383695826901903,8.081324070290151,69.95811197384553,17.715570085819373,25.323110624315444
16,보건업 및 사회복지 서비스업(86~87),서울 구로,서울,구로구,433765,89,1123,14882,11832,1189,0.02051802243150093,0.258895945961523,3.4308899980404135,7.546028759575325,79.5054428168257,7.989517537965327,10.049019607843137
17,보건업 및 사회복지 서비스업(86~87),서울 금천,서울,금천구,249344,38,685,7162,5889,640,0.01523998973305955,0.2747208675564682,2.8723370123203287,9.564367495113096,82.22563529740296,8.936051382295448,10.867719476991002
18,보건업 및 사회복지 서비스업(86~87),서울 영등포,서울,영등포구,395286,70,1208,17253,14213,1710,0.017708696994075176,0.3056015138406116,4.364687846268271,7.001680867095578,82.37987596360054,9.9113197704747,12.031239006543306
19,보건업 및 사회복지 서비스업(86~87),서울 동작,서울,동작구,397980,69,1015,13365,10782,1279,0.017337554650987488,0.2550379416051058,3.3582089552238807,7.594463150018706,80.67340067340068,9.569771791994015,11.862363197922463
20,보건업 및 사회복지 서비스업(86~87),서울 관악,서울,관악구,510303,138,1178,12906,8640,2702,0.02704275695028248,0.2308432441118316,2.52908566087207,9.127537579420425,66.94560669456067,20.935998760266543,31.27314814814815
21,보건업 및 사회복지 서비스업(86~87),서울 서초,서울,서초구,409491,61,1661,20757,17964,811,0.014896542292748801,0.40562552046320927,5.068975874927654,8.002119766825649,86.54429830900419,3.907115671821554,4.514584725005567
22,보건업 및 사회복지 서비스업(86~87),서울 강남,서울,강남구,507810,95,3048,41288,36703,1284,0.018707784407554006,0.6002244934128906,8.130600027569367,7.382290253826778,88.89507847316412,3.1098624297616744,3.4983516333814677
23,보건업 및 사회복지 서비스업(86~87),서울 송파,서울,송파구,638167,87,1812,26546,21969,2490,0.013632795177437882,0.28393821679905107,4.159726215865126,6.825887139305356,82.75823099525353,9.379944247720937,11.3341526696709
24,보건업 및 사회복지 서비스업(86~87),서울 강동,서울,강동구,414231,47,1253,18619,14547,1807,0.0113463260837552,0.30248822516904816,4.494835007519959,6.729684730651485,78.12986733981417,9.705139910843762,12.421805183199286
25,보건업 및 사회복지 서비스업(86~87),부산 중구,부산,중구,42766,0,229,2910,2203,344,0.0,0.5354721040078567,6.804470841322546,7.869415807560137,75.70446735395188,11.821305841924397,15.615070358601907
26,보건업 및 사회복지 서비스업(86~87),부산 서구,부산,서구,107028,7,284,10419,9237,921,0.006540344582726016,0.2653511230705983,9.734835743917479,2.72578942316921,88.6553412035704,8.83961992513677,9.970769730431957
27,보건업 및 사회복지 서비스업(86~87),부산 동구,부산,동구,84557,1,367,6250,5236,748,0.0011826341994157787,0.43402675118559075,7.3914637463486175,5.872,83.776,11.968,14.285714285714285
28,보건업 및 사회복지 서비스업(86~87),부산 영도,부산,영도구,120731,0,282,4637,3121,1237,0.0,0.2335771260074049,3.8407699762281435,6.0815182229890015,67.30644813456976,26.676730644813457,39.63473245754566
29,보건업 및 사회복지 서비스업(86~87),부산 부산진,부산,부산진구,357723,14,1212,18257,14849,2023,0.003913642678832504,0.3388096376246425,5.103669599103217,6.63854959741469,81.33318727063592,11.080681382483432,13.623813051383932
30,보건업 및 사회복지 서비스업(86~87),부산 동래,부산,동래구,258386,39,777,11838,9367,1405,0.015093697026928704,0.300712886921118,4.581517574481589,6.5636087176887985,79.12654164554823,11.868558878188882,14.999466211166862
31,보건업 및 사회복지 서비스업(86~87),부산 남구,부산,남구,282645,7,644,8870,5692,2310,0.0024766049284438074,0.2278476534168303,3.1382122450423675,7.260428410372041,64.17136414881624,26.042841037204056,40.583274771609275
32,보건업 및 사회복지 서비스업(86~87),부산 북구,부산,북구,291675,11,694,9577,7864,1048,0.00377132081940516,0.23793605896974374,3.283449044313019,7.246528140336222,82.11339667954475,10.942883992899656,13.326551373346899
33,보건업 및 사회복지 서비스업(86~87),부산 해운대,부산,해운대구,396311,22,1057,13393,11132,1052,0.005551195904226731,0.26670973048943886,3.3794166702413,7.8921824833868435,83.11804674083476,7.854849548271485,9.450233560905499
34,보건업 및 사회복지 서비스업(86~87),부산 사하,부산,사하구,326655,12,778,10602,9232,684,0.003673600587776094,0.23817177144081678,3.2456261193001787,7.338238068289002,87.07790982833427,6.451612903225806,7.409012131715771
35,보건업 및 사회복지 서비스업(86~87),부산 금정,부산,금정구,247971,7,618,8447,6290,1280,0.0028229107435950172,0.24922269136310296,3.4064467215924448,7.316206937374216,74.46430685450456,15.153308867053392,20.349761526232115
36,보건업 및 사회복지 서비스업(86~87),부산 강서,부산,강서구,121351,5,270,2374,2014,150,0.004120279190117922,0.2224950762663678,1.9563085594679896,11.373209772535803,84.83572030328558,6.3184498736310015,7.447864945382324
37,보건업 및 사회복지 서비스업(86~87),부산 연제,부산,연제구,199887,5,606,8498,6720,1147,0.0025014132985136605,0.30317129177985563,4.251402042153817,7.131089668157213,79.07742998352553,13.497293480819017,17.06845238095238
38,보건업 및 사회복지 서비스업(86~87),부산 수영,부산,수영구,170296,11,501,7118,5435,1220,0.006459341382064171,0.29419363931037723,4.1797810870484335,7.038493958977241,76.35571789828603,17.13964596796853,22.447102115915364
39,보건업 및 사회복지 서비스업(86~87),부산 사상,부산,사상구,226961,5,489,7921,6751,725,0.0022030216645150488,0.21545551878957178,3.4900269209247403,6.1734629465976525,85.22913773513446,9.15288473677566,10.739149755591765
40,보건업 및 사회복지 서비스업(86~87),부산 기장,부산,기장군,160335,3,438,5412,4598,365,0.0018710824211806531,0.27317803349237535,3.3754326878098984,8.093126385809313,84.95934959349594,6.744271988174427,7.938234014789039
41,보건업 및 사회복지 서비스업(86~87),대구 중구,대구,중구,76935,250,644,13307,11931,668,0.3249496328069149,0.837070254110613,17.29641905504647,4.83955812730142,89.65957766589014,5.019914330803337,5.5988601123124635
